"source","target","dst_port","weight","type","time","diff"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677211876","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677212536","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677212536","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677212536","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677212536","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","162","graph_edge","1771677212536","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212536","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212536","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212536","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212536","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212536","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212832","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212832","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212832","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212832","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:443","443","306","graph_edge","1771677212832","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677212832","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677212832","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677212832","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677212832","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677212832","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677213470","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677213470","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677213470","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677213470","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2404:6800:4007:800::2005:60268","60268","497","graph_edge","1771677213470","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677213470","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677213470","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677213470","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677213470","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677213470","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677214332","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677214332","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677214332","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677214332","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:443","443","1145","graph_edge","1771677214332","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677214332","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677214332","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677214332","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677214332","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677214332","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677215044","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677215044","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677215044","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677215044","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1618","graph_edge","1771677215044","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215044","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215044","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215044","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215044","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215044","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215194","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215194","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215194","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215194","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","1962","graph_edge","1771677215194","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215194","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215194","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215194","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215194","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215194","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215842","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215842","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215842","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215842","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2466","graph_edge","1771677215842","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215842","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215842","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215842","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215842","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215842","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215984","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215984","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215984","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215984","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:49804","2606:4700:9762:1abe:6a59:80f:fd58:42af:60268","60268","2585","graph_edge","1771677215984","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216640","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216640","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216640","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216640","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216640","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216780","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216780","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216780","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216780","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","64","graph_edge","1771677216780","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677216780","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677216780","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677216780","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677216780","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677216780","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677217578","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677217578","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677217578","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677217578","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","216","graph_edge","1771677217578","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677217578","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677217578","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677217578","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677217578","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677217578","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677218394","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677218394","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677218394","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677218394","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","1607","graph_edge","1771677218394","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218394","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218394","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218394","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218394","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218394","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","2651","graph_edge","1771677218832","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677218832","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677218832","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677218832","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677218832","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677218832","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677219218","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677219218","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677219218","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677219218","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","6248","graph_edge","1771677219218","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677219388","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677219388","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677219388","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677219388","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677219388","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677220078","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677220078","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677220078","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677220078","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:34606","2404:6800:4007:834::200a:443","443","8262","graph_edge","1771677220078","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220432","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220432","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220432","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220432","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220432","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220620","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220620","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220620","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220620","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","3","graph_edge","1771677220620","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677220620","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677220620","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677220620","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677220620","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677220620","1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677221864","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677221864","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677221864","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677221864","-1"
"2001:4860:4802:38::223:443","2401:4900:88cd:ee23:17cc:48d:1112:a26a:60268","60268","155","graph_edge","1771677221864","-1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:59298","2606:4700:90d9:782b:c076:80f:80f7:583c:443","443","12","graph_edge","1771677223618","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:59298","2606:4700:90d9:782b:c076:80f:80f7:583c:443","443","12","graph_edge","1771677223618","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:59298","2606:4700:90d9:782b:c076:80f:80f7:583c:443","443","12","graph_edge","1771677223618","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:59298","2606:4700:90d9:782b:c076:80f:80f7:583c:443","443","12","graph_edge","1771677223618","1"
"2401:4900:88cd:ee23:17cc:48d:1112:a26a:59298","2606:4700:90d9:782b:c076:80f:80f7:583c:443","443","12","graph_edge","1771677223618","1"
