"flow_id","anomaly_score","anomaly_reason","last_packet_info","confidence","packet_count","total_bytes","duration","event_time","flow","last_packet_time","encryption","whitelisted","time","diff"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1928","266276","4.866458250045777","1771523129.3655777","127.0.0.1:56413 -> 127.0.0.53:53","1771523129.3655777","Encrypted","False","1771523129842","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1928","266276","4.866458250045777","1771523129.3655777","127.0.0.1:56413 -> 127.0.0.53:53","1771523129.3655777","Encrypted","False","1771523130586","-1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1967","270046","4.866458250045777","1771523129.9990833","127.0.0.1:56413 -> 127.0.0.53:53","1771523129.9990833","Encrypted","False","1771523130586","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1781","244321","4.883203102111817","1771523130.382483","127.0.0.1:56413 -> 127.0.0.53:53","1771523130.382483","Encrypted","False","1771523130586","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1781","244321","4.883203102111817","1771523130.382483","127.0.0.1:56413 -> 127.0.0.53:53","1771523130.382483","Encrypted","False","1771523131316","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","910","0.0010543594360351563","1771523131.1356134","127.0.0.1:43071 -> 127.0.0.1:47842","1771523131.1356134","Cleartext","False","1771523131316","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1928","262725","4.883203102111817","1771523131.1356134","127.0.0.1:56413 -> 127.0.0.53:53","1771523131.1356134","Encrypted","False","1771523131316","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1928","262725","4.883203102111817","1771523131.1356134","127.0.0.1:56413 -> 127.0.0.53:53","1771523131.1356134","Encrypted","False","1771523132092","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","910","0.0010543594360351563","1771523131.1356134","127.0.0.1:43071 -> 127.0.0.1:47842","1771523131.1356134","Cleartext","False","1771523132092","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010607967376708985","1771523131.8514447","127.0.0.1:43071 -> 127.0.0.1:47842","1771523131.8514447","Cleartext","False","1771523132092","1"
"127.0.0.1:56413 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1928","262725","4.957595897674561","1771523131.4652317","127.0.0.1:56413 -> 127.0.0.53:53","1771523131.4652317","Encrypted","False","1771523132092","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010607967376708985","1771523131.8514447","127.0.0.1:43071 -> 127.0.0.1:47842","1771523131.8514447","Cleartext","False","1771523132830","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","751","0.001051259994506836","1771523134.2021558","127.0.0.1:43071 -> 127.0.0.1:47842","1771523134.2021558","Cleartext","False","1771523134412","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","751","0.001051259994506836","1771523134.2021558","127.0.0.1:43071 -> 127.0.0.1:47842","1771523134.2021558","Cleartext","False","1771523135240","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","673","0.0011451969146728516","1771523135.7514791","127.0.0.1:43071 -> 127.0.0.1:47842","1771523135.7514791","Cleartext","False","1771523135974","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","673","0.0011451969146728516","1771523135.7514791","127.0.0.1:43071 -> 127.0.0.1:47842","1771523135.7514791","Cleartext","False","1771523136710","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2701","0.09263331985473633","1771523137.3655343","127.0.0.1:43071 -> 127.0.0.1:47842","1771523137.3655343","Encrypted","False","1771523137480","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2701","0.09263331985473633","1771523137.3655343","127.0.0.1:43071 -> 127.0.0.1:47842","1771523137.3655343","Encrypted","False","1771523138274","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","752","0.0010483989715576172","1771523138.0422316","127.0.0.1:43071 -> 127.0.0.1:47842","1771523138.0422316","Cleartext","False","1771523138274","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","752","0.0010483989715576172","1771523138.0422316","127.0.0.1:43071 -> 127.0.0.1:47842","1771523138.0422316","Cleartext","False","1771523138988","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","18","2901","0.2621865997314453","1771523141.3754027","127.0.0.1:43071 -> 127.0.0.1:47842","1771523141.3754027","Encrypted","False","1771523141516","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","18","2901","0.2621865997314453","1771523141.3754027","127.0.0.1:43071 -> 127.0.0.1:47842","1771523141.3754027","Encrypted","False","1771523142352","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","26","4023","1.0249367485046386","1771523142.1381528","127.0.0.1:43071 -> 127.0.0.1:47842","1771523142.1381528","Encrypted","False","1771523142352","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","26","4023","1.0249367485046386","1771523142.1381528","127.0.0.1:43071 -> 127.0.0.1:47842","1771523142.1381528","Encrypted","False","1771523143168","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2385","0.21500213241577149","1771523145.4241652","127.0.0.1:43071 -> 127.0.0.1:47842","1771523145.4241652","Encrypted","False","1771523145742","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2385","0.21500213241577149","1771523145.4241652","127.0.0.1:43071 -> 127.0.0.1:47842","1771523145.4241652","Encrypted","False","1771523146574","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","23","19948","0.27608974075317383","1771523147.3677194","127.0.0.1:43071 -> 127.0.0.1:47842","1771523147.3677194","Encrypted","False","1771523147418","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","23","19948","0.27608974075317383","1771523147.3677194","127.0.0.1:43071 -> 127.0.0.1:47842","1771523147.3677194","Encrypted","False","1771523148294","-1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","7","1609","0.001964641571044922","1771523148.0068357","127.0.0.1:33977 -> 127.0.0.1:54084","1771523148.0068357","Encrypted","False","1771523148294","1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","7","1609","0.001964641571044922","1771523148.0068357","127.0.0.1:33977 -> 127.0.0.1:54084","1771523148.0068357","Encrypted","False","1771523149108","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2610","0.08505423164367676","1771523153.451294","127.0.0.1:43071 -> 127.0.0.1:47842","1771523153.451294","Encrypted","False","1771523153526","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2610","0.08505423164367676","1771523153.451294","127.0.0.1:43071 -> 127.0.0.1:47842","1771523153.451294","Encrypted","False","1771523154370","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","18","3204","0.8036065826416016","1771523154.1698463","127.0.0.1:43071 -> 127.0.0.1:47842","1771523154.1698463","Encrypted","False","1771523154370","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","18","3204","0.8036065826416016","1771523154.1698463","127.0.0.1:43071 -> 127.0.0.1:47842","1771523154.1698463","Encrypted","False","1771523155238","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","612","80242","4.692619873046875","1771523155.9716682","127.0.0.1:9788 -> 127.0.0.53:53","1771523155.9716682","Encrypted","False","1771523156054","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","664","85836","4.343264890670777","1771523156.0996542","127.0.0.1:9788 -> 127.0.0.53:53","1771523156.0996542","Encrypted","False","1771523156054","1"
"127.0.0.1:61003 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","607","79260","4.981029582977295","1771523155.4874098","127.0.0.1:61003 -> 127.0.0.53:53","1771523155.4874098","Encrypted","False","1771523156054","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","664","85836","4.343264890670777","1771523156.0996542","127.0.0.1:9788 -> 127.0.0.53:53","1771523156.0996542","Encrypted","False","1771523156906","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","784","102087","4.724453283309937","1771523156.734167","127.0.0.1:9788 -> 127.0.0.53:53","1771523156.734167","Encrypted","False","1771523156906","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","784","102087","4.724453283309937","1771523156.734167","127.0.0.1:9788 -> 127.0.0.53:53","1771523156.734167","Encrypted","False","1771523157852","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","952","125815","4.90765078163147","1771523157.8933072","127.0.0.1:9788 -> 127.0.0.53:53","1771523157.8933072","Encrypted","False","1771523157852","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","952","125815","4.90765078163147","1771523157.8933072","127.0.0.1:9788 -> 127.0.0.53:53","1771523157.8933072","Encrypted","False","1771523158740","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1082","143336","4.452154947280884","1771523158.6209383","127.0.0.1:9788 -> 127.0.0.53:53","1771523158.6209383","Encrypted","False","1771523158740","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1064","141337","4.90765078163147","1771523157.954944","127.0.0.1:9788 -> 127.0.0.53:53","1771523157.954944","Encrypted","False","1771523158740","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1082","143336","4.452154947280884","1771523158.6209383","127.0.0.1:9788 -> 127.0.0.53:53","1771523158.6209383","Encrypted","False","1771523159590","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1250","165810","4.989708019256592","1771523159.6691692","127.0.0.1:9788 -> 127.0.0.53:53","1771523159.6691692","Encrypted","False","1771523159590","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1250","165810","4.989708019256592","1771523159.6691692","127.0.0.1:9788 -> 127.0.0.53:53","1771523159.6691692","Encrypted","False","1771523160494","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","1282","172325","4.989708019256592","1771523159.7041574","127.0.0.1:9788 -> 127.0.0.53:53","1771523159.7041574","Encrypted","False","1771523160494","1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","957","131217","4.783391548156739","1771523160.370458","127.0.0.1:9788 -> 127.0.0.53:53","1771523160.370458","Encrypted","False","1771523160494","1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","7","1119","0.0014944801330566406","1771523160.370458","127.0.0.1:33977 -> 127.0.0.1:54084","1771523160.370458","Encrypted","False","1771523160494","1"
"127.0.0.1:33977 -> 127.0.0.1:54084","0.0","","","0.9","7","1119","0.0014944801330566406","1771523160.370458","127.0.0.1:33977 -> 127.0.0.1:54084","1771523160.370458","Encrypted","False","1771523161386","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","957","131217","4.783391548156739","1771523160.370458","127.0.0.1:9788 -> 127.0.0.53:53","1771523160.370458","Encrypted","False","1771523161386","-1"
"127.0.0.1:9788 -> 127.0.0.53:53","0.3","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","High Volume Transfer (Potential Exfiltration); Potential Slow DoS Pattern","0.9","960","131956","4.90533931350708","1771523160.4924057","127.0.0.1:9788 -> 127.0.0.53:53","1771523160.4924057","Encrypted","False","1771523161386","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010679492950439453","1771523161.081087","127.0.0.1:43071 -> 127.0.0.1:47842","1771523161.081087","Cleartext","False","1771523161386","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","684","0.0010679492950439453","1771523161.081087","127.0.0.1:43071 -> 127.0.0.1:47842","1771523161.081087","Cleartext","False","1771523162234","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","1000","0.0010514984130859375","1771523164.1576493","127.0.0.1:43071 -> 127.0.0.1:47842","1771523164.1576493","Cleartext","False","1771523164106","1"
"127.0.0.1:44783 -> 127.0.0.1:52230","0.3","","","0.7","12","2606","0.6516145000457764","1771523164.1576493","127.0.0.1:44783 -> 127.0.0.1:52230","1771523164.1576493","Cleartext","False","1771523164106","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.0","","","0.9","4","1000","0.0010514984130859375","1771523164.1576493","127.0.0.1:43071 -> 127.0.0.1:47842","1771523164.1576493","Cleartext","False","1771523165086","-1"
"127.0.0.1:44783 -> 127.0.0.1:52230","0.3","","","0.7","12","2606","0.6516145000457764","1771523164.1576493","127.0.0.1:44783 -> 127.0.0.1:52230","1771523164.1576493","Cleartext","False","1771523165086","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","18","2980","0.37113697624206543","1771523167.7397318","127.0.0.1:43071 -> 127.0.0.1:47842","1771523167.7397318","Encrypted","False","1771523167820","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.7","18","2980","0.37113697624206543","1771523167.7397318","127.0.0.1:43071 -> 127.0.0.1:47842","1771523167.7397318","Encrypted","False","1771523168754","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","36","5881","1.15753657913208","1771523168.5261314","127.0.0.1:43071 -> 127.0.0.1:47842","1771523168.5261314","Encrypted","False","1771523168754","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","36","5881","1.15753657913208","1771523168.5261314","127.0.0.1:43071 -> 127.0.0.1:47842","1771523168.5261314","Encrypted","False","1771523169744","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2700","0.16850240325927734","1771523169.53857","127.0.0.1:43071 -> 127.0.0.1:47842","1771523169.53857","Encrypted","False","1771523169744","1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","14","2700","0.16850240325927734","1771523169.53857","127.0.0.1:43071 -> 127.0.0.1:47842","1771523169.53857","Encrypted","False","1771523170630","-1"
"127.0.0.1:43071 -> 127.0.0.1:47842","0.3","","","0.9","15","2252","0.2821760902404785","1771523172.37178","127.0.0.1:43071 -> 127.0.0.1:47842","1771523172.37178","Encrypted","False","1771523172460","1"
