2026-02-21 12:24:22,227 INFO     Starting server at tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     HTTP/2 support not enabled (install the http2 and tls Twisted extras)
2026-02-21 12:24:22,228 INFO     Configuring endpoint tcp:port=8000:interface=0.0.0.0
2026-02-21 12:24:22,228 INFO     Listening on TCP address 0.0.0.0:8000
127.0.0.1:44574 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44582 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44598 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44608 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44612 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44620 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44624 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44630 - - [21/Feb/2026:12:32:12] "POST /api/update/" 200 34
127.0.0.1:44638 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44646 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44652 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44658 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44668 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44684 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44692 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44708 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44716 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44724 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44728 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44736 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44742 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44752 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44756 - - [21/Feb/2026:12:32:13] "POST /api/update/" 200 34
127.0.0.1:44770 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44776 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44792 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44800 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44816 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44828 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44844 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44856 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44862 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44874 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44884 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:44888 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:56342 - - [21/Feb/2026:12:32:14] "POST /api/update/" 200 34
127.0.0.1:56350 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56360 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
127.0.0.1:56372 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56378 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56394 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56404 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56416 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56418 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56428 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56440 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56452 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56456 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56468 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56478 - - [21/Feb/2026:12:32:15] "POST /api/update/" 200 34
127.0.0.1:56492 - - [21/Feb/2026:12:32:16] "POST /api/update/" 200 34
127.0.0.1:56508 - - [21/Feb/2026:12:32:17] "POST /api/update/" 200 34
127.0.0.1:56516 - - [21/Feb/2026:12:32:17] "POST /api/update/" 200 34
127.0.0.1:56518 - - [21/Feb/2026:12:32:17] "POST /api/update/" 200 34
127.0.0.1:56534 - - [21/Feb/2026:12:32:17] "POST /api/update/" 200 34
127.0.0.1:56536 - - [21/Feb/2026:12:32:17] "POST /api/update/" 200 34
127.0.0.1:56560 - - [21/Feb/2026:12:32:18] "POST /api/update/" 200 34
127.0.0.1:43964 - - [21/Feb/2026:12:32:18] "WSDISCONNECT /ws/packets/" - -
127.0.0.1:56568 - - [21/Feb/2026:12:32:18] "WSCONNECTING /ws/packets/" - -
127.0.0.1:56568 - - [21/Feb/2026:12:32:18] "WSCONNECT /ws/packets/" - -
127.0.0.1:51962 - - [21/Feb/2026:12:32:18] "GET /api/settings/whitelist/" 200 64
127.0.0.1:56570 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56582 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56598 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56614 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56630 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56642 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56646 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56652 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56664 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56680 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56686 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56702 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56710 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56718 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56730 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56738 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56754 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56764 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56774 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56780 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56794 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56808 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56824 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56826 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56838 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56854 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56848 - - [21/Feb/2026:12:32:19] "POST /api/update/" 200 34
127.0.0.1:56864 - - [21/Feb/2026:12:32:20] "POST /api/update/" 200 34
127.0.0.1:56870 - - [21/Feb/2026:12:32:21] "POST /api/update/" 200 34
127.0.0.1:56886 - - [21/Feb/2026:12:32:21] "POST /api/update/" 200 34
127.0.0.1:56890 - - [21/Feb/2026:12:32:21] "POST /api/update/" 200 34
127.0.0.1:56906 - - [21/Feb/2026:12:32:21] "POST /api/update/" 200 34
127.0.0.1:56916 - - [21/Feb/2026:12:32:21] "POST /api/update/" 200 34
127.0.0.1:56930 - - [21/Feb/2026:12:32:22] "POST /api/update/" 200 34
127.0.0.1:56936 - - [21/Feb/2026:12:32:23] "POST /api/update/" 200 34
127.0.0.1:56962 - - [21/Feb/2026:12:32:23] "POST /api/update/" 200 34
127.0.0.1:56950 - - [21/Feb/2026:12:32:23] "POST /api/update/" 200 34
127.0.0.1:56984 - - [21/Feb/2026:12:32:23] "POST /api/update/" 200 34
127.0.0.1:56974 - - [21/Feb/2026:12:32:23] "POST /api/update/" 200 34
127.0.0.1:56990 - - [21/Feb/2026:12:32:24] "POST /api/update/" 200 34
127.0.0.1:46824 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46840 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46844 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46848 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46856 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46860 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46862 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46878 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46884 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46898 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46914 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46930 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46932 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46946 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46944 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46950 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46966 - - [21/Feb/2026:12:32:25] "POST /api/update/" 200 34
127.0.0.1:46976 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:46982 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:46994 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47006 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47022 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47030 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47042 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47044 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47058 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47064 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47074 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47088 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47098 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47110 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47120 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47128 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47138 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47144 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47150 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47164 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47180 - - [21/Feb/2026:12:32:26] "POST /api/update/" 200 34
127.0.0.1:47190 - - [21/Feb/2026:12:32:27] "POST /api/update/" 200 34
127.0.0.1:47200 - - [21/Feb/2026:12:32:27] "POST /api/update/" 200 34
127.0.0.1:47212 - - [21/Feb/2026:12:32:27] "POST /api/update/" 200 34
127.0.0.1:47214 - - [21/Feb/2026:12:32:27] "POST /api/update/" 200 34
127.0.0.1:47222 - - [21/Feb/2026:12:32:27] "POST /api/update/" 200 34
127.0.0.1:47224 - - [21/Feb/2026:12:32:28] "POST /api/update/" 200 34
127.0.0.1:47240 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47252 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47262 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47266 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47274 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47278 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47290 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47296 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47298 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf
d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at 2e:3b:70:fa:c3:bf
2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at 2e:3b:70:fa:c3:bf
net.ipv4.ip_forward = 0
Cleaning up and re-arping targets...
Cleaning up and re-arping targets...
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at bc:51:5f:24:da:e3
d2:49:a3:2c:90:63
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at d2:49:a3:2c:90:63
bc:51:5f:24:da:e3
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at bc:51:5f:24:da:e3
d2:49:a3:2c:90:63
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at d2:49:a3:2c:90:63
bc:51:5f:24:da:e3
2e:3b:70:fa:c3:bf 2e:3b:70:fa:c3:bf bc:51:5f:24:da:e3 0806 42: arp reply 192.168.1.20 is-at d2:49:a3:2c:90:63 0806 42: arp reply 192.168.1.1 is-at d2:49:a3:2c:90:63
bc:51:5f:24:da:e3
127.0.0.1:47304 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47310 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47324 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47332 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47348 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47338 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47366 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47360 - - [21/Feb/2026:12:32:29] "POST /api/update/" 200 34
127.0.0.1:47378 - - [21/Feb/2026:12:32:30] "POST /api/update/" 200 34
127.0.0.1:47394 - - [21/Feb/2026:12:32:31] "POST /api/update/" 200 34
127.0.0.1:47402 - - [21/Feb/2026:12:32:31] "POST /api/update/" 200 34
127.0.0.1:47406 - - [21/Feb/2026:12:32:31] "POST /api/update/" 200 34
127.0.0.1:47416 - - [21/Feb/2026:12:32:31] "POST /api/update/" 200 34
127.0.0.1:47422 - - [21/Feb/2026:12:32:31] "POST /api/update/" 200 34
127.0.0.1:47430 - - [21/Feb/2026:12:32:32] "POST /api/update/" 200 34
127.0.0.1:47436 - - [21/Feb/2026:12:32:33] "POST /api/update/" 200 34
127.0.0.1:56568 - - [21/Feb/2026:12:32:33] "WSDISCONNECT /ws/packets/" - -
127.0.0.1:47448 - - [21/Feb/2026:12:32:33] "WSCONNECTING /ws/packets/" - -
127.0.0.1:47448 - - [21/Feb/2026:12:32:33] "WSCONNECT /ws/packets/" - -
127.0.0.1:51962 - - [21/Feb/2026:12:32:33] "GET /api/settings/whitelist/" 200 64
127.0.0.1:47470 - - [21/Feb/2026:12:32:33] "POST /api/update/" 200 34
127.0.0.1:47464 - - [21/Feb/2026:12:32:33] "POST /api/update/" 200 34
127.0.0.1:47490 - - [21/Feb/2026:12:32:33] "POST /api/update/" 200 34
127.0.0.1:47474 - - [21/Feb/2026:12:32:33] "POST /api/update/" 200 34
127.0.0.1:47498 - - [21/Feb/2026:12:32:34] "POST /api/update/" 200 34
127.0.0.1:41496 - - [21/Feb/2026:12:32:35] "POST /api/update/" 200 34
127.0.0.1:41508 - - [21/Feb/2026:12:32:35] "POST /api/update/" 200 34
127.0.0.1:41498 - - [21/Feb/2026:12:32:35] "POST /api/update/" 200 34
127.0.0.1:41522 - - [21/Feb/2026:12:32:35] "POST /api/update/" 200 34
127.0.0.1:41526 - - [21/Feb/2026:12:32:35] "POST /api/update/" 200 34
127.0.0.1:41538 - - [21/Feb/2026:12:32:36] "POST /api/update/" 200 34
127.0.0.1:41544 - - [21/Feb/2026:12:32:37] "POST /api/update/" 200 34
127.0.0.1:41546 - - [21/Feb/2026:12:32:37] "POST /api/update/" 200 34
127.0.0.1:41562 - - [21/Feb/2026:12:32:37] "POST /api/update/" 200 34
127.0.0.1:41564 - - [21/Feb/2026:12:32:37] "POST /api/update/" 200 34
127.0.0.1:41576 - - [21/Feb/2026:12:32:37] "POST /api/update/" 200 34
127.0.0.1:41584 - - [21/Feb/2026:12:32:38] "POST /api/update/" 200 34
127.0.0.1:41596 - - [21/Feb/2026:12:32:39] "POST /api/update/" 200 34
127.0.0.1:41606 - - [21/Feb/2026:12:32:39] "POST /api/update/" 200 34
127.0.0.1:41622 - - [21/Feb/2026:12:32:39] "POST /api/update/" 200 34
127.0.0.1:41646 - - [21/Feb/2026:12:32:39] "POST /api/update/" 200 34
127.0.0.1:41632 - - [21/Feb/2026:12:32:39] "POST /api/update/" 200 34
127.0.0.1:41654 - - [21/Feb/2026:12:32:40] "POST /api/update/" 200 34
127.0.0.1:51962 - - [21/Feb/2026:12:32:40] "POST /api/network/spoof/stop/" 200 33
127.0.0.1:41668 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41678 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41688 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41692 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41702 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41704 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41708 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41724 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41736 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41750 - - [21/Feb/2026:12:32:41] "POST /api/update/" 200 34
127.0.0.1:41752 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41756 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41762 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41768 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41774 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41780 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41794 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41802 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41808 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41810 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41824 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41832 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41848 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41856 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41870 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41884 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41898 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41914 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41926 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41942 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41948 - - [21/Feb/2026:12:32:42] "POST /api/update/" 200 34
127.0.0.1:41962 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:41972 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:41974 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:41978 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:41986 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:41998 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42004 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42018 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42028 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42034 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42042 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42058 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42074 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42084 - - [21/Feb/2026:12:32:43] "POST /api/update/" 200 34
127.0.0.1:42092 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42094 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42100 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42116 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42118 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42130 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42136 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42140 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42148 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42154 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42162 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42174 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42188 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:42192 - - [21/Feb/2026:12:32:44] "POST /api/update/" 200 34
127.0.0.1:46684 - - [21/Feb/2026:12:32:45] "POST /api/update/" 200 34
127.0.0.1:46696 - - [21/Feb/2026:12:32:45] "POST /api/update/" 200 34
127.0.0.1:46706 - - [21/Feb/2026:12:32:45] "POST /api/update/" 200 34
127.0.0.1:46718 - - [21/Feb/2026:12:32:45] "POST /api/update/" 200 34
